"time","extractOutput1","raffinateOutput2","extractOutput2","raffinateOutput1"
17976,2.16633,9.4225,16.7579,34.6547
17980.8,2.1733,9.42307,16.7548,34.6327
17985.6,2.18036,9.42374,16.7516,34.6104
17990.4,2.18751,9.4245,16.7484,34.5877
17995.2,2.19475,9.42536,16.7452,34.5647
18000,2.20208,9.42633,16.7419,34.5413
18004.8,2.2095,9.4274,16.7385,34.5177
18009.6,2.21701,9.42857,16.7352,34.4937
18014.4,2.22461,9.42985,16.7317,34.4694
18019.2,2.23229,9.43125,16.7282,34.4449
18024,2.24007,9.43276,16.7247,34.42
18028.8,2.24793,9.43439,16.7212,34.3949
18033.6,2.25588,9.43613,16.7176,34.3695
18038.4,2.26392,9.438,16.7139,34.3438
18043.2,2.27205,9.44,16.7102,34.3179
18048,2.28026,9.44212,16.7065,34.2917
18052.8,2.28856,9.44437,16.7027,34.2652
18057.6,2.29695,9.44676,16.6989,34.2385
18062.4,2.30542,9.44928,16.695,34.2115
18067.2,2.31398,9.45194,16.6911,34.1843
18072,2.32263,9.45475,16.6872,34.1568
18076.8,2.33136,9.4577,16.6832,34.1291
18081.6,2.34018,9.46081,16.6792,34.1011
18086.4,2.34909,9.46406,16.6751,34.0729
18091.2,2.35809,9.46747,16.671,34.0444
18096,2.36717,9.47104,16.6668,34.0158
18100.8,2.37634,9.47478,16.6626,33.9868
18105.6,2.3856,9.47868,16.6583,33.9577
18110.4,2.39494,9.48274,16.654,33.9283
18115.2,2.40438,9.48698,16.6497,33.8987
18120,2.4139,9.4914,16.6453,33.8688
18124.8,2.42351,9.496,16.6409,33.8387
18129.6,2.43322,9.50078,16.6364,33.8084
18134.4,2.44301,9.50574,16.6319,33.7778
18139.2,2.45289,9.51089,16.6273,33.747
18144,2.46286,9.51624,16.6227,33.716
18148.8,2.47292,9.52178,16.6181,33.6847
18153.6,2.48308,9.52753,16.6134,33.6532
18158.4,2.49332,9.53347,16.6086,33.6214
18163.2,2.50366,9.53962,16.6038,33.5894
18168,2.51409,9.54598,16.599,33.5571
18172.8,2.52462,9.55256,16.5941,33.5246
18177.6,2.53524,9.55935,16.5892,33.4919
18182.4,2.54596,9.56636,16.5842,33.4589
18187.2,2.55677,9.57359,16.5792,33.4256
18192,2.56769,9.58105,16.5741,33.3921
18196.8,2.57869,9.58873,16.569,33.3583
18201.6,2.5898,9.59665,16.5638,33.3243
18206.4,8.49921,12.8493,14.7293,15.0535
18211.2,8.35672,12.8366,14.7482,15.2457
18216,8.21192,12.8234,14.7675,15.4534
18220.8,8.06595,12.8097,14.7869,15.6737
18225.6,7.9196,12.7956,14.8065,15.9044
18230.4,7.77347,12.7811,14.8262,16.1436
18235.2,7.628,12.7663,14.8461,16.3902
18240,7.48355,12.7513,14.866,16.6429
18244.8,7.34038,12.736,14.886,16.9008
18249.6,7.19872,12.7205,14.9061,17.1632
18254.4,7.05873,12.7047,14.9262,17.4294
18259.2,6.92057,12.6888,14.9463,17.6989
18264,6.78434,12.6727,14.9665,17.9712
18268.8,6.65014,12.6565,14.9867,18.2458
18273.6,6.51806,12.6401,15.0069,18.5224
18278.4,6.38815,12.6236,15.0271,18.8005
18283.2,6.26047,12.6069,15.0473,19.0799
18288,6.13507,12.5902,15.0674,19.3603
18292.8,6.01196,12.5733,15.0876,19.6414
18297.6,5.89119,12.5564,15.1077,19.9228
18302.4,5.77277,12.5394,15.1278,20.2044
18307.2,5.65671,12.5222,15.1479,20.4859
18312,5.54302,12.5051,15.1679,20.7672
18316.8,5.4317,12.4878,15.1879,21.0478
18321.6,5.32276,12.4705,15.2079,21.3277
18326.4,5.21619,12.4531,15.2278,21.6067
18331.2,5.11198,12.4357,15.2477,21.8845
18336,5.01012,12.4182,15.2675,22.161
18340.8,4.91061,12.4007,15.2873,22.436
18345.6,4.81342,12.3832,15.307,22.7093
18350.4,4.71854,12.3656,15.3266,22.9807
18355.2,4.62595,12.348,15.3462,23.2502
18360,4.53562,12.3304,15.3657,23.5174
18364.8,4.44754,12.3127,15.3852,23.7823
18369.6,4.36168,12.2951,15.4046,24.0448
18374.4,4.27802,12.2774,15.4239,24.3047
18379.2,4.19652,12.2597,15.4431,24.5618
18384,4.11717,12.242,15.4623,24.8161
18388.8,4.03993,12.2243,15.4814,25.0674
18393.6,3.96477,12.2066,15.5004,25.3157
18398.4,3.89166,12.1889,15.5194,25.5607
18403.2,3.82058,12.1712,15.5382,25.8025
18408,3.75148,12.1535,15.557,26.0409
18412.8,3.68434,12.1358,15.5757,26.2759
18417.6,3.61913,12.1182,15.5943,26.5073
18422.4,3.55581,12.1005,15.6128,26.7351
18427.2,3.49434,12.0829,15.6313,26.9593
18432,3.4347,12.0653,15.6496,27.1797
18436.8,3.37685,12.0477,15.6679,27.3963
18441.6,3.32076,12.0302,15.686,27.6091
18446.4,3.26639,12.0126,15.7041,27.8181
18451.2,3.2137,11.9951,15.7221,28.0232
18456,3.16267,11.9776,15.7399,28.2243
18460.8,3.11326,11.9602,15.7577,28.4215
18465.6,3.06543,11.9428,15.7754,28.6148
18470.4,3.01915,11.9254,15.793,28.8041
18475.2,2.97439,11.9081,15.8105,28.9894
18480,2.93112,11.8908,15.8278,29.1708
18484.8,2.88929,11.8736,15.8451,29.3482
18489.6,2.84887,11.8564,15.8623,29.5216
18494.4,2.80985,11.8392,15.8793,29.6911
18499.2,2.77217,11.8221,15.8963,29.8567
18504,2.7358,11.805,15.9131,30.0184
18508.8,2.70072,11.788,15.9299,30.1763
18513.6,2.6669,11.7711,15.9465,30.3303
18518.4,2.6343,11.7541,15.963,30.4805
18523.2,2.60289,11.7373,15.9794,30.627
18528,2.57263,11.7205,15.9957,30.7697
18532.8,2.54351,11.7038,16.0119,30.9088
18537.6,2.51549,11.6871,16.0279,31.0443
18542.4,2.48854,11.6705,16.0439,31.1761
18547.2,2.46263,11.6539,16.0597,31.3045
18552,2.43773,11.6374,16.0754,31.4294
18556.8,2.41382,11.621,16.091,31.5508
18561.6,2.39087,11.6046,16.1065,31.6688
18566.4,2.36885,11.5883,16.1219,31.7836
18571.2,2.34774,11.5721,16.1371,31.895
18576,2.3275,11.556,16.1523,32.0033
18580.8,2.30812,11.5399,16.1673,32.1083
18585.6,2.28957,11.5239,16.1821,32.2103
18590.4,2.27183,11.5079,16.1969,32.3092
18595.2,2.25486,11.4921,16.2115,32.4051
18600,2.23866,11.4763,16.226,32.498
18604.8,2.22319,11.4606,16.2404,32.5881
18609.6,2.20843,11.4449,16.2547,32.6752
18614.4,2.19437,11.4294,16.2688,32.7596
18619.2,2.18098,11.4139,16.2828,32.8411
18624,2.16824,11.3985,16.2967,32.9199
18628.8,2.15613,11.3832,16.3105,32.9961
18633.6,2.14463,11.368,16.3241,33.0695
18638.4,2.13372,11.3528,16.3376,33.1403
18643.2,2.12339,11.3378,16.351,33.2085
18648,2.11362,11.3228,16.3642,33.2742
18652.8,2.10438,11.3079,16.3773,33.3373
18657.6,2.09566,11.2931,16.3903,33.3978
18662.4,2.08745,11.2784,16.4032,33.4559
18667.2,2.07974,11.2638,16.4159,33.5114
18672,2.07249,11.2492,16.4285,33.5645
18676.8,2.0657,11.2348,16.441,33.6151
18681.6,2.05936,11.2204,16.4533,33.6633
18686.4,2.05344,11.2062,16.4655,33.709
18691.2,2.04795,11.192,16.4776,33.7522
18696,2.04285,11.1779,16.4895,33.7931
18700.8,2.03814,11.164,16.5013,33.8315
18705.6,2.03381,11.1501,16.513,33.8675
18710.4,2.02984,11.1363,16.5245,33.9012
18715.2,2.02622,11.1226,16.5359,33.9324
18720,2.02294,11.109,16.5472,33.9613
18724.8,2.01999,11.0955,16.5584,33.9878
18729.6,2.01735,11.0821,16.5694,34.012
18734.4,2.01502,11.0688,16.5802,34.0339
18739.2,2.01298,11.0556,16.591,34.0534
18744,2.01122,11.0425,16.6016,34.0708
18748.8,2.00974,11.0295,16.6121,34.086
18753.6,2.00851,11.0166,16.6224,34.099
18758.4,2.00754,11.0037,16.6326,34.1098
18763.2,2.00681,10.991,16.6427,34.1187
18768,2.00631,10.9784,16.6526,34.1256
18772.8,2.00603,10.9659,16.6624,34.1305
18777.6,2.00596,10.9535,16.6721,34.1337
18782.4,2.00609,10.9412,16.6816,34.1351
18787.2,2.00642,10.929,16.6911,34.1349
18792,2.00692,10.9169,16.7003,34.1332
18796.8,2.0076,10.9049,16.7095,34.13
18801.6,2.00845,10.893,16.7185,34.1256
18806.4,2.00944,10.8813,16.7274,34.1199
18811.2,2.01059,10.8696,16.7361,34.1132
18816,2.01187,10.858,16.7447,34.1056
18820.8,2.01327,10.8465,16.7532,34.0972
18825.6,2.0148,10.8351,16.7616,34.0881
18830.4,2.01644,10.8239,16.7698,34.0785
18835.2,2.01817,10.8127,16.7779,34.0686
18840,2.02,10.8016,16.7858,34.0585
18844.8,2.02192,10.7907,16.7937,34.0483
18849.6,2.0239,10.7798,16.8014,34.0381
18854.4,2.02596,10.7691,16.8089,34.0282
18859.2,2.02808,10.7584,16.8164,34.0186
18864,2.03025,10.7479,16.8237,34.0095
18868.8,2.03247,10.7374,16.8309,34.0011
18873.6,2.03472,10.7271,16.8379,33.9933
18878.4,2.037,10.7168,16.8449,33.9864
18883.2,2.03931,10.7067,16.8517,33.9805
18888,2.04163,10.6967,16.8584,33.9757
18892.8,2.04397,10.6867,16.8649,33.972
18897.6,2.04631,10.6769,16.8714,33.9696
18902.4,2.04865,10.6672,16.8777,33.9685
18907.2,2.05098,10.6575,16.8839,33.9688
18912,2.0533,10.648,16.8899,33.9705
18916.8,2.0556,10.6386,16.8959,33.9737
18921.6,2.05789,10.6292,16.9017,33.9785
18926.4,2.06015,10.62,16.9074,33.9848
18931.2,2.06238,10.6109,16.9129,33.9927
18936,2.06458,10.6018,16.9184,34.0022
18940.8,2.06674,10.5929,16.9237,34.0132
18945.6,2.06887,10.5841,16.929,34.0258
18950.4,2.07095,10.5753,16.9341,34.0399
18955.2,2.073,10.5667,16.9391,34.0556
18960,2.075,10.5581,16.9439,34.0727
18964.8,2.07696,10.5497,16.9487,34.0912
18969.6,2.07887,10.5413,16.9533,34.1111
18974.4,2.08074,10.533,16.9578,34.1322
18979.2,2.08256,10.5249,16.9623,34.1546
18984,2.08434,10.5168,16.9666,34.1781
18988.8,2.08607,10.5088,16.9708,34.2027
18993.6,2.08776,10.5009,16.9748,34.2283
18998.4,2.08941,10.4931,16.9788,34.2548
19003.2,2.09101,10.4854,16.9827,34.2821
19008,2.09258,10.4777,16.9864,34.3101
19012.8,2.09411,10.4702,16.9901,34.3388
19017.6,2.0956,10.4628,16.9936,34.3679
19022.4,2.09706,10.4554,16.9971,34.3975
19027.2,2.0985,10.4481,17.0004,34.4274
19032,2.09991,10.4409,17.0036,34.4576
19036.8,2.10129,10.4338,17.0068,34.4879
19041.6,2.10266,10.4268,17.0098,34.5182
19046.4,2.10401,10.4198,17.0127,34.5485
19051.2,2.10534,10.413,17.0155,34.5787
19056,2.10667,10.4062,17.0183,34.6086
19060.8,2.108,10.3995,17.0209,34.6383
19065.6,2.10933,10.3929,17.0234,34.6676
19070.4,2.11066,10.3863,17.0259,34.6964
19075.2,2.112,10.3799,17.0282,34.7247
19080,2.11335,10.3735,17.0305,34.7524
19084.8,2.11471,10.3672,17.0326,34.7794
19089.6,2.1161,10.361,17.0347,34.8058
19094.4,2.11752,10.3548,17.0367,34.8313
19099.2,2.11896,10.3487,17.0386,34.8561
19104,2.12044,10.3427,17.0404,34.88
19108.8,2.12195,10.3368,17.0421,34.9029
19113.6,2.12351,10.3309,17.0437,34.9249
19118.4,2.12511,10.3251,17.0453,34.946
19123.2,2.12676,10.3194,17.0467,34.966
19128,2.12847,10.3137,17.0481,34.9849
19132.8,2.13023,10.3081,17.0494,35.0029
19137.6,2.13206,10.3026,17.0506,35.0197
19142.4,2.13395,10.2972,17.0518,35.0355
19147.2,2.1359,10.2918,17.0528,35.0501
19152,2.13793,10.2865,17.0538,35.0637
19156.8,2.14003,10.2812,17.0547,35.0761
19161.6,2.14221,10.276,17.0555,35.0874
19166.4,2.14447,10.2709,17.0562,35.0976
19171.2,2.14682,10.2659,17.0569,35.1067
19176,2.14924,10.2609,17.0575,35.1147
19180.8,2.15176,10.2559,17.058,35.1216
19185.6,2.15437,10.2511,17.0585,35.1275
19190.4,2.15706,10.2462,17.0589,35.1322
19195.2,2.15986,10.2415,17.0592,35.1359
19200,2.16275,10.2368,17.0595,35.1386
19204.8,2.16573,10.2322,17.0596,35.1402
19209.6,2.16882,10.2276,17.0597,35.1408
19214.4,2.17201,10.2231,17.0598,35.1405
19219.2,2.1753,10.2187,17.0598,35.1392
19224,2.17869,10.2143,17.0597,35.1369
19228.8,2.18219,10.21,17.0596,35.1338
19233.6,2.18579,10.2057,17.0594,35.1297
19238.4,2.1895,10.2015,17.0591,35.1247
19243.2,2.19331,10.1974,17.0588,35.1189
19248,2.19724,10.1933,17.0584,35.1123
19252.8,2.20127,10.1893,17.058,35.1049
19257.6,2.2054,10.1853,17.0575,35.0967
19262.4,2.20965,10.1815,17.0569,35.0877
19267.2,2.21401,10.1776,17.0563,35.0779
19272,2.21847,10.1739,17.0556,35.0675
19276.8,2.22304,10.1701,17.0549,35.0564
19281.6,2.22772,10.1665,17.0541,35.0446
19286.4,2.23251,10.1629,17.0533,35.0321
19291.2,2.23741,10.1594,17.0524,35.019
19296,2.24241,10.156,17.0515,35.0053
19300.8,2.24753,10.1526,17.0505,34.991
19305.6,2.25275,10.1493,17.0495,34.9762
19310.4,2.25807,10.146,17.0484,34.9608
19315.2,2.2635,10.1429,17.0473,34.9448
19320,2.26904,10.1398,17.0461,34.9284
19324.8,2.27468,10.1367,17.0449,34.9114
19329.6,2.28043,10.1338,17.0436,34.8939
19334.4,2.28628,10.1309,17.0423,34.876
19339.2,2.29224,10.1281,17.041,34.8577
19344,2.29829,10.1254,17.0396,34.8388
19348.8,2.30445,10.1227,17.0381,34.8196
19353.6,2.31071,10.1201,17.0366,34.8
19358.4,2.31707,10.1177,17.0351,34.7799
19363.2,2.32353,10.1152,17.0335,34.7595
19368,2.33009,10.1129,17.0319,34.7387
19372.8,2.33675,10.1107,17.0303,34.7175
19377.6,2.34351,10.1086,17.0286,34.696
19382.4,2.35036,10.1065,17.0268,34.6741
19387.2,2.35731,10.1046,17.025,34.6519
19392,2.36435,10.1027,17.0232,34.6293
19396.8,2.3715,10.101,17.0214,34.6065
19401.6,2.37873,10.0993,17.0195,34.5833
19406.4,2.38606,10.0978,17.0175,34.5598
19411.2,2.39349,10.0963,17.0155,34.536
19416,2.401,10.095,17.0135,34.512
19420.8,2.40861,10.0938,17.0114,34.4876
19425.6,2.41632,10.0927,17.0093,34.463
19430.4,2.42411,10.0917,17.0072,34.4381
19435.2,2.432,10.0908,17.005,34.4129
19440,2.43997,10.09,17.0028,34.3875
19444.8,2.44804,10.0894,17.0006,34.3618
19449.6,2.4562,10.0889,16.9983,34.3358
19454.4,2.46445,10.0886,16.996,34.3096
19459.2,2.47278,10.0883,16.9936,34.2831
19464,2.48121,10.0882,16.9912,34.2564
19468.8,2.48973,10.0883,16.9887,34.2294
19473.6,2.49833,10.0885,16.9863,34.2022
19478.4,2.50703,10.0888,16.9837,34.1748
19483.2,2.51581,10.0893,16.9812,34.1471
19488,2.52469,10.0899,16.9786,34.1192
19492.8,2.53365,10.0907,16.976,34.0911
19497.6,2.5427,10.0917,16.9733,34.0627
19502.4,2.55184,10.0928,16.9706,34.034
19507.2,2.56107,10.0941,16.9678,34.0052
19512,2.57039,10.0955,16.965,33.9761
19516.8,2.5798,10.0972,16.9622,33.9468
19521.6,2.5893,10.099,16.9593,33.9172
19526.4,2.59889,10.101,16.9564,33.8874
19531.2,2.60857,10.1031,16.9535,33.8574
19536,2.61834,10.1055,16.9505,33.8271
19540.8,2.6282,10.108,16.9475,33.7966
19545.6,2.63816,10.1108,16.9444,33.7659
19550.4,2.6482,10.1137,16.9413,33.7349
19555.2,2.65834,10.1169,16.9381,33.7037
19560,2.66857,10.1202,16.9349,33.6722
19564.8,2.67889,10.1238,16.9317,33.6405
19569.6,2.68931,10.1275,16.9284,33.6086
19574.4,2.69982,10.1315,16.9251,33.5764
19579.2,2.71043,10.1357,16.9217,33.5439
19584,2.72113,10.1401,16.9183,33.5112
19588.8,2.73193,10.1448,16.9148,33.4782
19593.6,2.74283,10.1496,16.9113,33.445
19598.4,2.75383,10.1547,16.9077,33.4115
19603.2,2.76492,10.1601,16.9041,33.3778
19608,8.65169,14.0751,14.7572,15.306
19612.8,8.51119,14.0627,14.776,15.4978
19617.6,8.36844,14.0497,14.7952,15.7051
19622.4,8.22454,14.0362,14.8145,15.925
19627.2,8.08029,14.0224,14.834,16.1551
19632,7.93626,14.0082,14.8537,16.3937
19636.8,7.79291,13.9937,14.8734,16.6395
19641.6,7.65057,13.9789,14.8933,16.8914
19646.4,7.5095,13.9638,14.9132,17.1484
19651.2,7.36993,13.9485,14.9332,17.4098
19656,7.23202,13.933,14.9532,17.675
19660.8,7.09591,13.9174,14.9733,17.9433
19665.6,6.96172,13.9015,14.9934,18.2143
19670.4,6.82954,13.8855,15.0135,18.4876
19675.2,6.69945,13.8693,15.0336,18.7628
19680,6.57151,13.853,15.0537,19.0395
19684.8,6.44577,13.8366,15.0738,19.3173
19689.6,6.32227,13.8201,15.0939,19.596
19694.4,6.20104,13.8034,15.114,19.8753
19699.2,6.08211,13.7867,15.134,20.1549
19704,5.9655,13.7698,15.154,20.4346
19708.8,5.85121,13.7529,15.174,20.7141
19713.6,5.73926,13.7359,15.194,20.9933
19718.4,5.62965,13.7188,15.2139,21.2718
19723.2,5.52237,13.7016,15.2338,21.5495
19728,5.41742,13.6844,15.2537,21.8262
19732.8,5.3148,13.6672,15.2735,22.1017
19737.6,5.21449,13.6498,15.2932,22.3757
19742.4,5.11648,13.6325,15.3129,22.6482
19747.2,5.02075,13.615,15.3326,22.919
19752,4.92729,13.5976,15.3522,23.1879
19756.8,4.83608,13.5801,15.3717,23.4546
19761.6,4.74709,13.5626,15.3912,23.7192
19766.4,4.6603,13.545,15.4106,23.9814
19771.2,4.57569,13.5274,15.4299,24.2411
19776,4.49324,13.5098,15.4492,24.4982
19780.8,4.41291,13.4922,15.4683,24.7525
19785.6,4.33468,13.4746,15.4875,25.0039
19790.4,4.25852,13.457,15.5065,25.2523
19795.2,4.1844,13.4393,15.5255,25.4976
19800,4.11229,13.4217,15.5444,25.7398
19804.8,4.04216,13.404,15.5632,25.9786
19809.6,3.97397,13.3863,15.5819,26.2141
19814.4,3.9077,13.3687,15.6006,26.446
19819.2,3.84331,13.351,15.6191,26.6745
19824,3.78078,13.3334,15.6376,26.8994
19828.8,3.72006,13.3158,15.656,27.1206
19833.6,3.66112,13.2982,15.6743,27.338
19838.4,3.60393,13.2806,15.6925,27.5517
19843.2,3.54846,13.263,15.7106,27.7617
19848,3.49467,13.2454,15.7287,27.9677
19852.8,3.44253,13.2279,15.7466,28.1699
19857.6,3.392,13.2104,15.7644,28.3682
19862.4,3.34306,13.1929,15.7822,28.5626
19867.2,3.29566,13.1754,15.7998,28.7531
19872,3.24977,13.158,15.8173,28.9396
19876.8,3.20537,13.1406,15.8348,29.1222
19881.6,3.16241,13.1232,15.8521,29.3009
19886.4,3.12086,13.1059,15.8694,29.4757
19891.2,3.0807,13.0886,15.8865,29.6465
19896,3.04188,13.0713,15.9035,29.8135
19900.8,3.00438,13.0541,15.9205,29.9766
19905.6,2.96817,13.0369,15.9373,30.1359
19910.4,2.9332,13.0198,15.954,30.2913
19915.2,2.89946,13.0027,15.9706,30.443
19920,2.86691,12.9857,15.9871,30.5909
19924.8,2.83552,12.9687,16.0035,30.7352
19929.6,2.80526,12.9517,16.0198,30.8757
19934.4,2.7761,12.9349,16.0359,31.0127
19939.2,2.74801,12.918,16.052,31.1461
19944,2.72096,12.9013,16.0679,31.2759
19948.8,2.69493,12.8845,16.0837,31.4023
19953.6,2.66989,12.8679,16.0994,31.5253
19958.4,2.64581,12.8513,16.115,31.6448
19963.2,2.62266,12.8347,16.1305,31.7611
19968,2.60041,12.8182,16.1458,31.8741
19972.8,2.57905,12.8018,16.1611,31.9839
19977.6,2.55855,12.7855,16.1762,32.0905
19982.4,2.53888,12.7692,16.1912,32.194
19987.2,2.52001,12.753,16.2061,32.2944
19992,2.50193,12.7368,16.2208,32.3918
19996.8,2.48462,12.7207,16.2355,32.4863
20001.6,2.46804,12.7047,16.25,32.5779
20006.4,2.45218,12.6888,16.2643,32.6666
20011.2,2.43701,12.6729,16.2786,32.7524
20016,2.42252,12.6571,16.2928,32.8355
20020.8,2.40869,12.6414,16.3068,32.9159
20025.6,2.39549,12.6258,16.3207,32.9936
20030.4,2.3829,12.6102,16.3344,33.0686
20035.2,2.37092,12.5947,16.3481,33.141
20040,2.35951,12.5793,16.3616,33.2108
20044.8,2.34866,12.564,16.375,33.278
20049.6,2.33836,12.5488,16.3882,33.3427
20054.4,2.32858,12.5336,16.4014,33.4049
20059.2,2.31932,12.5185,16.4144,33.4645
20064,2.31055,12.5035,16.4272,33.5217
20068.8,2.30225,12.4886,16.44,33.5765
20073.6,2.29443,12.4738,16.4526,33.6287
20078.4,2.28705,12.4591,16.4651,33.6786
20083.2,2.28011,12.4444,16.4774,33.726
20088,2.27359,12.4299,16.4897,33.771
20092.8,2.26748,12.4154,16.5018,33.8136
20097.6,2.26176,12.401,16.5137,33.8538
20102.4,2.25643,12.3867,16.5256,33.8916
20107.2,2.25146,12.3725,16.5373,33.927
20112,2.24686,12.3584,16.5489,33.96
20116.8,2.2426,12.3444,16.5603,33.9907
20121.6,2.23868,12.3305,16.5716,34.019
20126.4,2.23507,12.3167,16.5828,34.045
20131.2,2.23178,12.3029,16.5938,34.0687
20136,2.2288,12.2893,16.6048,34.0901
20140.8,2.2261,12.2758,16.6155,34.1092
20145.6,2.22368,12.2623,16.6262,34.1261
20150.4,2.22154,12.249,16.6367,34.1408
20155.2,2.21965,12.2357,16.6471,34.1533
20160,2.21801,12.2226,16.6574,34.1638
20164.8,2.21661,12.2095,16.6675,34.1722
20169.6,2.21545,12.1966,16.6775,34.1787
20174.4,2.2145,12.1837,16.6874,34.1833
20179.2,2.21376,12.1709,16.6971,34.186
20184,2.21323,12.1583,16.7067,34.1871
20188.8,2.21288,12.1457,16.7162,34.1865
20193.6,2.21272,12.1333,16.7255,34.1844
20198.4,2.21273,12.1209,16.7348,34.1809
20203.2,2.21291,12.1086,16.7438,34.1761
20208,2.21324,12.0965,16.7528,34.1701
20212.8,2.21371,12.0844,16.7616,34.1631
20217.6,2.21432,12.0725,16.7703,34.1551
20222.4,2.21506,12.0606,16.7789,34.1464
20227.2,2.21592,12.0488,16.7873,34.1371
20232,2.21689,12.0372,16.7956,34.1272
20236.8,2.21796,12.0256,16.8038,34.117
20241.6,2.21912,12.0142,16.8118,34.1065
20246.4,2.22036,12.0028,16.8198,34.096
20251.2,2.22168,11.9915,16.8276,34.0856
20256,2.22307,11.9804,16.8352,34.0754
20260.8,2.22452,11.9693,16.8428,34.0656
20265.6,2.22602,11.9584,16.8502,34.0562
20270.4,2.22757,11.9475,16.8575,34.0475
20275.2,2.22915,11.9367,16.8647,34.0395
20280,2.23076,11.9261,16.8717,34.0323
20284.8,2.23239,11.9155,16.8786,34.0262
20289.6,2.23404,11.9051,16.8854,34.0211
20294.4,2.2357,11.8947,16.8921,34.0171
20299.2,2.23736,11.8844,16.8986,34.0145
20304,2.23902,11.8743,16.9051,34.0131
20308.8,2.24067,11.8642,16.9114,34.0132
20313.6,2.24231,11.8542,16.9176,34.0147
20318.4,2.24392,11.8443,16.9237,34.0177
20323.2,2.24552,11.8345,16.9296,34.0222
20328,2.24709,11.8249,16.9354,34.0283
20332.8,2.24863,11.8153,16.9412,34.036
20337.6,2.25014,11.8058,16.9468,34.0452
20342.4,2.25161,11.7964,16.9522,34.056
20347.2,2.25304,11.787,16.9576,34.0684
20352,2.25443,11.7778,16.9629,34.0824
20356.8,2.25577,11.7687,16.968,34.0978
20361.6,2.25707,11.7596,16.973,34.1147
20366.4,2.25833,11.7507,16.9779,34.133
20371.2,2.25953,11.7418,16.9827,34.1527
20376,2.26069,11.7331,16.9874,34.1737
20380.8,2.26181,11.7244,16.992,34.1959
20385.6,2.26288,11.7158,16.9965,34.2192
20390.4,2.2639,11.7073,17.0009,34.2437
20395.2,2.26488,11.6989,17.0051,34.2691
20400,2.26581,11.6905,17.0093,34.2954
20404.8,2.2667,11.6823,17.0133,34.3225
20409.6,2.26756,11.6741,17.0173,34.3504
20414.4,2.26838,11.666,17.0211,34.3789
20419.2,2.26916,11.658,17.0249,34.4079
20424,2.26992,11.6501,17.0285,34.4373
20428.8,2.27064,11.6422,17.032,34.4671
20433.6,2.27134,11.6345,17.0355,34.4971
20438.4,2.27202,11.6268,17.0388,34.5273
20443.2,2.27269,11.6192,17.042,34.5575
20448,2.27334,11.6116,17.0452,34.5877
20452.8,2.27398,11.6042,17.0482,34.6177
20457.6,2.27461,11.5968,17.0512,34.6476
20462.4,2.27525,11.5894,17.054,34.6771
20467.2,2.27589,11.5822,17.0568,34.7063
20472,2.27653,11.575,17.0595,34.735
20476.8,2.27719,11.5679,17.0621,34.7632
20481.6,2.27787,11.5609,17.0645,34.7909
20486.4,2.27857,11.5539,17.0669,34.8178
20491.2,2.27929,11.547,17.0693,34.8441
20496,2.28005,11.5402,17.0715,34.8696
20500.8,2.28084,11.5334,17.0736,34.8942
20505.6,2.28167,11.5267,17.0757,34.918
20510.4,2.28255,11.5201,17.0777,34.9409
20515.2,2.28347,11.5135,17.0796,34.9629
20520,2.28445,11.507,17.0814,34.9838
20524.8,2.28549,11.5005,17.0831,35.0038
20529.6,2.28658,11.4942,17.0847,35.0227
20534.4,2.28774,11.4878,17.0863,35.0406
20539.2,2.28898,11.4815,17.0878,35.0574
20544,2.29028,11.4753,17.0892,35.0731
20548.8,2.29166,11.4692,17.0906,35.0877
20553.6,2.29312,11.463,17.0918,35.1012
20558.4,2.29466,11.457,17.093,35.1136
20563.2,2.29629,11.451,17.0941,35.1249
20568,2.29801,11.445,17.0952,35.135
20572.8,2.29983,11.4391,17.0962,35.1441
20577.6,2.30173,11.4333,17.0971,35.1521
20582.4,2.30374,11.4275,17.0979,35.1589
20587.2,2.30584,11.4218,17.0987,35.1647
20592,2.30805,11.4161,17.0994,35.1695
20596.8,2.31036,11.4104,17.1,35.1731
20601.6,2.31278,11.4048,17.1006,35.1758
20606.4,2.3153,11.3993,17.1011,35.1774
20611.2,2.31793,11.3938,17.1016,35.178
20616,2.32068,11.3883,17.102,35.1776
20620.8,2.32354,11.3829,17.1023,35.1763
20625.6,2.32651,11.3776,17.1026,35.174
20630.4,2.32959,11.3723,17.1028,35.1708
20635.2,2.33279,11.367,17.1029,35.1667
20640,2.33611,11.3618,17.103,35.1617
20644.8,2.33954,11.3566,17.1031,35.1559
20649.6,2.34309,11.3515,17.103,35.1493
20654.4,2.34675,11.3464,17.103,35.1418
20659.2,2.35054,11.3414,17.1028,35.1335
20664,2.35444,11.3364,17.1027,35.1245
20668.8,2.35846,11.3315,17.1024,35.1148
20673.6,2.3626,11.3266,17.1022,35.1043
20678.4,2.36685,11.3217,17.1018,35.0932
20683.2,2.37123,11.3169,17.1015,35.0813
20688,2.37572,11.3122,17.101,35.0688
20692.8,2.38032,11.3075,17.1006,35.0557
20697.6,2.38505,11.3029,17.1,35.042
20702.4,2.38988,11.2983,17.0995,35.0277
20707.2,2.39484,11.2937,17.0988,35.0128
20712,2.39991,11.2892,17.0982,34.9973
20716.8,2.40509,11.2848,17.0975,34.9814
20721.6,2.41039,11.2804,17.0967,34.9649
20726.4,2.4158,11.2761,17.0959,34.9478
